timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1772028009,normal,sw-wk3,0.1823239389699527,0.34192036538981807,5.130255180225198,4.997001798920648,0,0,0,0,0,{}
1772028019,normal,k3s-wk1,0.22722222222222532,0.5104939920595964,56.0,49.666666666666664,1,1,0,2,1,"{""process_kprobe"": 2, ""process_exit"": 1, ""process_exec"": 1}"
1772028019,normal,sw-wk2,0.13174650798412935,0.4470375734042046,0.0,0.0,0,0,0,0,0,{}
1772028019,normal,sw-wk3,0.1823239389699527,0.34192036538981807,5.130255180225198,4.997001798920648,0,0,0,0,0,{}
1772028029,normal,k3s-wk1,0.22722222222222532,0.5104939920595964,56.0,49.666666666666664,5,3,0,3,2,"{""process_exit"": 5, ""process_exec"": 5, ""process_kprobe"": 3}"
1772028029,normal,sw-wk2,0.20372716362181653,0.4478392507599026,0.0,0.0,0,0,0,0,0,{}
1772028029,normal,sw-wk3,0.1823239389699527,0.34192036538981807,5.130255180225198,4.997001798920648,0,0,0,0,0,{}
1772028039,normal,k3s-wk1,0.22722222222222532,0.5104939920595964,56.0,49.666666666666664,4,3,0,3,2,"{""process_exit"": 4, ""process_exec"": 4, ""process_kprobe"": 3}"
1772028039,normal,sw-wk2,0.20372716362181653,0.4478392507599026,0.0,0.0,0,0,0,0,0,{}
1772028039,normal,sw-wk3,0.12680941898472198,0.3419163868421471,0.0,0.0,0,0,0,0,0,{}
1772028049,normal,k3s-wk1,0.2109677921096781,0.5097702230919148,53.994600539946006,49.66170049661701,1,1,0,1,1,"{""process_exit"": 1, ""process_exec"": 1, ""process_kprobe"": 1}"
1772028049,normal,sw-wk2,0.20372716362181653,0.4478392507599026,0.0,0.0,0,0,0,0,0,{}
1772028049,normal,sw-wk3,0.12680941898472198,0.3419163868421471,0.0,0.0,0,0,0,0,0,{}
1772028059,normal,k3s-wk1,0.2109677921096781,0.5097702230919148,53.994600539946006,49.66170049661701,3,3,0,2,1,"{""process_exit"": 3, ""process_exec"": 3, ""process_kprobe"": 2}"
1772028059,normal,sw-wk2,0.1475644699140426,0.44771392650826747,0.0,0.0,0,0,0,0,0,{}
1772028059,normal,sw-wk3,0.12680941898472198,0.3419163868421471,0.0,0.0,0,0,0,0,0,{}
1772028069,normal,k3s-wk1,0.2109677921096781,0.5097702230919148,53.994600539946006,49.66170049661701,3,2,0,7,2,"{""process_exit"": 4, ""process_exec"": 3, ""process_kprobe"": 7}"
1772028069,normal,sw-wk2,0.1475644699140426,0.44771392650826747,0.0,0.0,0,0,0,0,0,{}
1772028069,normal,sw-wk3,0.17505331911490285,0.3427777424129096,0.0,0.0,0,0,0,0,0,{}
1772028079,normal,k3s-wk1,0.2580247325089169,0.5089385467508696,53.99820005999799,49.66501116629445,3,2,0,2,2,"{""process_exec"": 3, ""process_exit"": 2, ""process_kprobe"": 2}"
1772028079,normal,sw-wk2,0.1475644699140426,0.44771392650826747,0.0,0.0,0,0,0,0,0,{}
1772028079,normal,sw-wk3,0.17505331911490285,0.3427777424129096,0.0,0.0,0,0,0,0,0,{}
1772028089,normal,k3s-wk1,0.2580247325089169,0.5089385467508696,53.99820005999799,49.66501116629445,2,2,0,1,0,"{""process_exit"": 3, ""process_exec"": 2, ""process_kprobe"": 1}"
1772028089,normal,sw-wk2,0.1759194424994155,0.44316843579419773,5.134873795471974,5.00150045013504,0,0,0,0,0,{}
1772028089,normal,sw-wk3,0.17505331911490285,0.3427777424129096,0.0,0.0,0,0,0,0,0,{}
1772028099,normal,k3s-wk1,0.2580247325089169,0.5089385467508696,53.99820005999799,49.66501116629445,0,0,0,0,0,{}
1772028099,normal,sw-wk2,0.1759194424994155,0.44316843579419773,5.134873795471974,5.00150045013504,0,0,0,0,0,{}
1772028099,normal,sw-wk3,0.14077087223259588,0.3428692490093417,0.0,0.0,0,0,0,0,0,{}
1772028109,normal,k3s-wk1,0.2531226385740317,0.5096109939190248,31.004133884517934,24.836644885984796,0,0,0,0,0,{}
1772028109,normal,sw-wk2,0.1759194424994155,0.44316843579419773,5.134873795471974,5.00150045013504,0,0,0,0,0,{}
1772028109,normal,sw-wk3,0.14077087223259588,0.3428692490093417,0.0,0.0,0,0,0,0,0,{}
1772028119,normal,k3s-wk1,0.2531226385740317,0.5096109939190248,31.004133884517934,24.836644885984796,0,0,0,0,0,{}
1772028119,normal,sw-wk2,0.1895315885980977,0.44960970447347903,0.0,0.0,0,0,0,0,0,{}
1772028119,normal,sw-wk3,0.14077087223259588,0.3428692490093417,0.0,0.0,0,0,0,0,0,{}
1772028129,normal,k3s-wk1,0.2531226385740317,0.5096109939190248,31.004133884517934,24.836644885984796,47,4,0,0,0,"{""process_exit"": 46, ""process_exec"": 47}"
1772028129,normal,sw-wk2,0.1895315885980977,0.44960970447347903,0.0,0.0,0,0,0,0,0,{}
1772028129,normal,sw-wk3,0.12066666666666315,0.3429726912487865,0.0,0.0,0,0,0,0,0,{}
1772028139,normal,k3s-wk1,0.29122923957118074,0.5081516124914628,0.0,0.0,19,1,0,0,0,"{""process_exit"": 20, ""process_exec"": 19}"
1772028139,normal,sw-wk2,0.1895315885980977,0.44960970447347903,0.0,0.0,0,0,0,0,0,{}
1772028139,normal,sw-wk3,0.12066666666666315,0.3429726912487865,0.0,0.0,0,0,0,0,0,{}
1772028149,normal,k3s-wk1,0.2912292395711805,0.5081516124914628,0.0,0.0,39,3,0,2,0,"{""process_exec"": 39, ""process_exit"": 40, ""process_kprobe"": 2}"
1772028149,normal,sw-wk2,0.1758571285776197,0.45078536531024715,0.0,0.0,0,0,0,0,0,{}
1772028149,normal,sw-wk3,0.12066666666666315,0.3429726912487865,0.0,0.0,0,0,0,0,0,{}
1772028159,normal,k3s-wk1,0.2912292395711805,0.5081516124914628,0.0,0.0,0,0,0,0,0,{}
1772028159,normal,sw-wk2,0.1758571285776197,0.45078536531024715,0.0,0.0,0,0,0,0,0,{}
1772028159,normal,sw-wk3,0.1332378223495705,0.3429667234272801,0.0,0.0,0,0,0,0,0,{}
1772028169,normal,k3s-wk1,0.20464521864755314,0.5082016183474117,0.0,0.0,0,0,0,0,0,{}
1772028169,normal,sw-wk2,0.1758571285776197,0.45078536531024715,0.0,0.0,0,0,0,0,0,{}
1772028169,normal,sw-wk3,0.1332378223495705,0.3429667234272801,0.0,0.0,0,0,0,0,0,{}
1772028179,normal,k3s-wk1,0.20464521864755314,0.5082016183474117,0.0,0.0,0,0,0,0,0,{}
1772028179,normal,sw-wk2,0.1392814291427794,0.451228973375559,0.0,0.0,0,0,0,0,0,{}
1772028179,normal,sw-wk3,0.1332378223495705,0.3429667234272801,0.0,0.0,0,0,0,0,0,{}
1772028189,normal,k3s-wk1,0.20464521864755314,0.5082016183474117,0.0,0.0,84,4,0,2,0,"{""process_kprobe"": 2, ""process_exec"": 84, ""process_exit"": 83}"
1772028189,normal,sw-wk2,0.1392814291427794,0.451228973375559,0.0,0.0,0,0,0,0,0,{}
1772028189,normal,sw-wk3,0.20964891808088792,0.34554482231806105,0.0,0.0,0,0,0,0,0,{}
1772028199,normal,k3s-wk1,0.2336321923363217,0.5125468640406574,0.0,0.0,21,3,0,2,0,"{""process_exec"": 21, ""process_exit"": 22, ""process_kprobe"": 2}"
1772028199,normal,sw-wk2,0.1392814291427794,0.451228973375559,0.0,0.0,0,0,0,0,0,{}
1772028199,normal,sw-wk3,0.20964891808088792,0.34554482231806105,0.0,0.0,0,0,0,0,0,{}
1772028209,normal,k3s-wk1,0.2336321923363217,0.5125468640406574,0.0,0.0,0,0,0,0,0,{}
1772028209,normal,sw-wk2,0.17586632425040727,0.4530431911135159,0.0,0.0,0,0,0,0,0,{}
1772028209,normal,sw-wk3,0.20964891808088792,0.34554482231806105,0.0,0.0,0,0,0,0,0,{}
1772028219,normal,k3s-wk1,0.2336321923363217,0.5125468640406574,0.0,0.0,0,0,0,0,0,{}
1772028219,normal,sw-wk2,0.17586632425040727,0.4530431911135159,0.0,0.0,0,0,0,0,0,{}
1772028219,normal,sw-wk3,0.15196879271830277,0.3455368652227191,0.0,0.0,0,0,0,0,0,{}
1772028229,normal,k3s-wk1,0.21910218402673776,0.5130140240107065,4.463542187135673,5.99580293794344,0,0,0,0,0,{}
1772028229,normal,sw-wk2,0.17586632425040727,0.4530431911135159,0.0,0.0,0,0,0,0,0,{}
1772028229,normal,sw-wk3,0.15196879271830277,0.3455368652227191,0.0,0.0,0,0,0,0,0,{}
1772028239,normal,k3s-wk1,0.21910218402673776,0.5130140240107065,4.463542187135672,5.99580293794344,0,0,0,0,0,{}
1772028239,normal,sw-wk2,0.14866666666666783,0.45346690644047294,0.0,0.0,0,0,0,0,0,{}
1772028239,normal,sw-wk3,0.15196879271830277,0.3455368652227191,0.0,0.0,0,0,0,0,0,{}
